Date,Currency,RateToUSD,FXRateDate,RateSource
2024-08-02,USD,1.0,2024-08-02,Native USD; no conversion applied
2024-08-03,EUR,1.0835,2024-08-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-03,USD,1.0,2024-08-03,Native USD; no conversion applied
2024-08-04,EUR,1.0835,2024-08-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-04,USD,1.0,2024-08-04,Native USD; no conversion applied
2024-08-05,EUR,1.0966,2024-08-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-05,USD,1.0,2024-08-05,Native USD; no conversion applied
2024-08-06,EUR,1.0915,2024-08-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-06,USD,1.0,2024-08-06,Native USD; no conversion applied
2024-08-07,EUR,1.0922,2024-08-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-07,USD,1.0,2024-08-07,Native USD; no conversion applied
2024-08-08,EUR,1.093,2024-08-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-08,USD,1.0,2024-08-08,Native USD; no conversion applied
2024-08-09,EUR,1.0917,2024-08-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-09,USD,1.0,2024-08-09,Native USD; no conversion applied
2024-08-10,EUR,1.0917,2024-08-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-10,USD,1.0,2024-08-10,Native USD; no conversion applied
2024-08-11,EUR,1.0917,2024-08-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-11,USD,1.0,2024-08-11,Native USD; no conversion applied
2024-08-12,EUR,1.0925,2024-08-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-12,USD,1.0,2024-08-12,Native USD; no conversion applied
2024-08-13,EUR,1.0931,2024-08-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-13,USD,1.0,2024-08-13,Native USD; no conversion applied
2024-08-14,EUR,1.1019,2024-08-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-14,USD,1.0,2024-08-14,Native USD; no conversion applied
2024-08-15,EUR,1.1011,2024-08-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-15,USD,1.0,2024-08-15,Native USD; no conversion applied
2024-08-16,EUR,1.0994,2024-08-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-16,USD,1.0,2024-08-16,Native USD; no conversion applied
2024-08-17,EUR,1.0994,2024-08-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-17,USD,1.0,2024-08-17,Native USD; no conversion applied
2024-08-18,EUR,1.0994,2024-08-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-18,USD,1.0,2024-08-18,Native USD; no conversion applied
2024-08-19,EUR,1.1041,2024-08-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-19,USD,1.0,2024-08-19,Native USD; no conversion applied
2024-08-20,EUR,1.1084,2024-08-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-20,USD,1.0,2024-08-20,Native USD; no conversion applied
2024-08-21,EUR,1.1116,2024-08-21,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-21,USD,1.0,2024-08-21,Native USD; no conversion applied
2024-08-22,EUR,1.1135,2024-08-22,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-22,USD,1.0,2024-08-22,Native USD; no conversion applied
2024-08-23,EUR,1.1121,2024-08-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-23,USD,1.0,2024-08-23,Native USD; no conversion applied
2024-08-24,EUR,1.1121,2024-08-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-24,USD,1.0,2024-08-24,Native USD; no conversion applied
2024-08-25,EUR,1.1121,2024-08-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-25,USD,1.0,2024-08-25,Native USD; no conversion applied
2024-08-26,EUR,1.1163,2024-08-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-26,USD,1.0,2024-08-26,Native USD; no conversion applied
2024-08-27,EUR,1.1162,2024-08-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-27,USD,1.0,2024-08-27,Native USD; no conversion applied
2024-08-28,EUR,1.1117,2024-08-28,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-28,USD,1.0,2024-08-28,Native USD; no conversion applied
2024-08-29,EUR,1.1088,2024-08-29,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-29,USD,1.0,2024-08-29,Native USD; no conversion applied
2024-08-30,EUR,1.1087,2024-08-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-30,USD,1.0,2024-08-30,Native USD; no conversion applied
2024-08-31,EUR,1.1087,2024-08-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-08-31,USD,1.0,2024-08-31,Native USD; no conversion applied
2024-09-01,EUR,1.1087,2024-08-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-01,USD,1.0,2024-09-01,Native USD; no conversion applied
2024-09-02,EUR,1.1061,2024-09-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-02,USD,1.0,2024-09-02,Native USD; no conversion applied
2024-09-03,EUR,1.1035,2024-09-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-03,USD,1.0,2024-09-03,Native USD; no conversion applied
2024-09-04,EUR,1.105,2024-09-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-04,USD,1.0,2024-09-04,Native USD; no conversion applied
2024-09-05,EUR,1.1097,2024-09-05,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-05,USD,1.0,2024-09-05,Native USD; no conversion applied
2024-09-06,EUR,1.1103,2024-09-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-06,USD,1.0,2024-09-06,Native USD; no conversion applied
2024-09-07,EUR,1.1103,2024-09-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-07,USD,1.0,2024-09-07,Native USD; no conversion applied
2024-09-08,EUR,1.1103,2024-09-06,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-08,USD,1.0,2024-09-08,Native USD; no conversion applied
2024-09-09,EUR,1.1043,2024-09-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-09,USD,1.0,2024-09-09,Native USD; no conversion applied
2024-09-10,EUR,1.1031,2024-09-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-10,USD,1.0,2024-09-10,Native USD; no conversion applied
2024-09-11,EUR,1.1043,2024-09-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-11,USD,1.0,2024-09-11,Native USD; no conversion applied
2024-09-12,EUR,1.1016,2024-09-12,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-12,USD,1.0,2024-09-12,Native USD; no conversion applied
2024-09-13,EUR,1.1081,2024-09-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-13,USD,1.0,2024-09-13,Native USD; no conversion applied
2024-09-14,EUR,1.1081,2024-09-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-14,USD,1.0,2024-09-14,Native USD; no conversion applied
2024-09-15,EUR,1.1081,2024-09-13,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-15,USD,1.0,2024-09-15,Native USD; no conversion applied
2024-09-16,EUR,1.1126,2024-09-16,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-16,USD,1.0,2024-09-16,Native USD; no conversion applied
2024-09-17,EUR,1.1139,2024-09-17,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-17,USD,1.0,2024-09-17,Native USD; no conversion applied
2024-09-18,EUR,1.1124,2024-09-18,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-18,USD,1.0,2024-09-18,Native USD; no conversion applied
2024-09-19,EUR,1.1156,2024-09-19,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-19,USD,1.0,2024-09-19,Native USD; no conversion applied
2024-09-20,EUR,1.1166,2024-09-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-20,USD,1.0,2024-09-20,Native USD; no conversion applied
2024-09-21,EUR,1.1166,2024-09-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-21,USD,1.0,2024-09-21,Native USD; no conversion applied
2024-09-22,EUR,1.1166,2024-09-20,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-22,USD,1.0,2024-09-22,Native USD; no conversion applied
2024-09-23,EUR,1.1119,2024-09-23,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-23,USD,1.0,2024-09-23,Native USD; no conversion applied
2024-09-24,EUR,1.1133,2024-09-24,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-24,USD,1.0,2024-09-24,Native USD; no conversion applied
2024-09-25,EUR,1.1194,2024-09-25,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-25,USD,1.0,2024-09-25,Native USD; no conversion applied
2024-09-26,EUR,1.1155,2024-09-26,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-26,USD,1.0,2024-09-26,Native USD; no conversion applied
2024-09-27,EUR,1.1158,2024-09-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-27,USD,1.0,2024-09-27,Native USD; no conversion applied
2024-09-28,EUR,1.1158,2024-09-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-28,USD,1.0,2024-09-28,Native USD; no conversion applied
2024-09-29,EUR,1.1158,2024-09-27,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-29,USD,1.0,2024-09-29,Native USD; no conversion applied
2024-09-30,EUR,1.1196,2024-09-30,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-09-30,USD,1.0,2024-09-30,Native USD; no conversion applied
2024-10-01,EUR,1.1086,2024-10-01,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-01,USD,1.0,2024-10-01,Native USD; no conversion applied
2024-10-02,EUR,1.1071,2024-10-02,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-02,USD,1.0,2024-10-02,Native USD; no conversion applied
2024-10-03,EUR,1.1039,2024-10-03,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-03,USD,1.0,2024-10-03,Native USD; no conversion applied
2024-10-04,EUR,1.1029,2024-10-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-04,USD,1.0,2024-10-04,Native USD; no conversion applied
2024-10-05,EUR,1.1029,2024-10-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-05,USD,1.0,2024-10-05,Native USD; no conversion applied
2024-10-06,EUR,1.1029,2024-10-04,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-06,USD,1.0,2024-10-06,Native USD; no conversion applied
2024-10-07,EUR,1.0982,2024-10-07,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-07,USD,1.0,2024-10-07,Native USD; no conversion applied
2024-10-08,EUR,1.0982,2024-10-08,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-08,USD,1.0,2024-10-08,Native USD; no conversion applied
2024-10-09,EUR,1.0957,2024-10-09,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-09,USD,1.0,2024-10-09,Native USD; no conversion applied
2024-10-10,EUR,1.0932,2024-10-10,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-10,USD,1.0,2024-10-10,Native USD; no conversion applied
2024-10-11,EUR,1.0938,2024-10-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-11,USD,1.0,2024-10-11,Native USD; no conversion applied
2024-10-12,EUR,1.0938,2024-10-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-12,USD,1.0,2024-10-12,Native USD; no conversion applied
2024-10-13,EUR,1.0938,2024-10-11,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-13,USD,1.0,2024-10-13,Native USD; no conversion applied
2024-10-14,EUR,1.0915,2024-10-14,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
2024-10-14,USD,1.0,2024-10-14,Native USD; no conversion applied
2024-10-15,EUR,1.0903,2024-10-15,"Frankfurter API v2, provider=ECB, EUR/USD; previous available published rate used for non-publication dates"
