city,latitude,longitude,listing_count
Sydney,-34.03,151.08,3
Sydney,-33.7,151.0,3
Sydney,-33.71,151.05,3
Sydney,-33.8,151.08,3
Sydney,-34.06,150.8,3
Sydney,-33.77,150.98,3
Sydney,-33.76,151.06,3
Sydney,-33.73,150.89,3
Sydney,-33.94,151.03,3
Sydney,-33.79,150.92,3
Sydney,-33.89,150.96,3
Sydney,-33.98,151.15,3
Sydney,-33.73,150.78,3
Sydney,-33.65,151.06,3
Sydney,-33.95,151.0,3
Sydney,-33.74,150.83,3
Sydney,-34.06,151.09,3
Sydney,-33.73,151.07,3
Sydney,-33.98,150.86,3
Sydney,-33.96,150.99,3
Sydney,-33.93,150.95,3
Sydney,-33.74,150.97,3
Sydney,-33.71,151.13,3
Sydney,-33.8,151.1,3
Sydney,-33.78,150.92,3
Sydney,-33.76,151.12,3
Sydney,-33.74,150.78,3
Sydney,-33.73,151.1,3
Sydney,-33.8,151.07,3
Sydney,-33.76,151.09,3
Sydney,-33.76,150.87,3
Sydney,-33.98,151.08,3
Sydney,-33.72,150.93,3
Sydney,-33.75,150.92,3
Sydney,-33.85,151.0,3
Sydney,-33.85,151.09,3
Sydney,-33.75,151.21,3
Sydney,-33.86,150.94,3
Sydney,-33.74,151.08,3
Sydney,-33.72,150.91,3
Sydney,-33.93,151.17,3
Sydney,-34.07,150.81,3
Sydney,-33.9,151.12,3
Sydney,-33.89,150.88,3
Sydney,-34.06,151.11,3
Sydney,-33.83,151.11,3
Sydney,-33.76,150.68,3
Sydney,-33.76,151.04,3
Sydney,-33.96,150.86,3
Sydney,-33.91,150.88,3
Sydney,-33.7,150.93,2
Sydney,-33.96,151.06,2
Sydney,-33.74,151.01,2
Sydney,-33.87,150.96,2
Sydney,-33.93,150.84,2
Sydney,-34.0,151.09,2
Sydney,-33.84,151.16,2
Sydney,-33.84,150.98,2
Sydney,-33.88,150.98,2
Sydney,-33.77,150.82,2
Sydney,-33.76,150.91,2
Sydney,-33.7,150.97,2
Sydney,-33.76,150.69,2
Sydney,-33.78,151.14,2
Sydney,-33.95,150.87,2
Sydney,-33.92,150.85,2
Sydney,-33.62,150.91,2
Sydney,-33.85,150.99,2
Sydney,-33.67,151.02,2
Sydney,-33.74,150.71,2
Sydney,-34.06,150.71,2
Sydney,-33.51,151.18,2
Sydney,-34.05,150.76,2
Sydney,-34.07,150.8,2
Sydney,-33.77,150.76,2
Sydney,-33.94,150.96,2
Sydney,-33.74,151.24,2
Sydney,-34.0,150.75,2
Sydney,-33.69,150.94,2
Sydney,-33.84,151.17,2
Sydney,-33.71,151.28,2
Sydney,-33.99,151.1,2
Sydney,-33.86,151.01,2
Sydney,-33.51,150.9,2
Sydney,-34.04,150.73,2
Sydney,-33.76,151.05,2
Sydney,-33.99,151.23,2
Sydney,-34.02,151.05,2
Sydney,-34.02,151.12,2
Sydney,-33.96,150.85,2
Sydney,-33.62,151.21,2
Sydney,-33.42,150.92,2
Sydney,-33.93,151.04,2
Sydney,-33.74,151.15,2
Sydney,-33.71,150.97,2
Sydney,-33.72,150.92,2
Sydney,-33.98,150.9,2
Sydney,-33.99,151.11,2
Sydney,-33.66,151.28,2
Sydney,-33.76,151.24,2
Sydney,-34.01,151.22,2
Sydney,-33.75,151.08,2
Sydney,-33.99,151.05,2
Sydney,-34.02,151.11,2
Sydney,-34.0,150.86,2
Sydney,-33.76,150.98,2
Sydney,-33.85,151.01,2
Sydney,-33.91,151.06,2
Sydney,-33.73,151.03,2
Sydney,-33.74,150.98,2
Sydney,-33.76,150.79,2
Sydney,-33.98,150.87,2
Sydney,-33.67,151.18,2
Sydney,-33.87,150.92,2
Sydney,-34.06,151.12,2
Sydney,-33.51,151.08,2
Sydney,-34.08,151.0,2
Sydney,-33.99,150.77,2
Sydney,-33.86,151.02,2
Sydney,-33.75,151.0,2
Sydney,-33.73,150.93,2
Sydney,-33.79,150.91,2
Sydney,-33.92,150.95,2
Sydney,-33.73,150.9,2
Sydney,-33.74,151.06,2
Sydney,-33.9,150.9,2
Sydney,-33.92,151.02,2
Sydney,-33.71,150.99,2
Sydney,-33.79,150.79,2
Sydney,-33.72,150.9,2
Sydney,-33.89,150.99,2
Sydney,-33.61,151.3,2
Sydney,-34.02,150.78,2
Sydney,-33.95,150.76,2
Sydney,-34.09,150.79,2
Sydney,-33.72,151.15,2
Sydney,-34.02,151.09,2
Sydney,-33.99,150.88,2
Sydney,-33.9,151.06,2
Sydney,-34.05,150.71,2
Sydney,-33.72,151.16,2
Sydney,-33.78,150.98,2
Sydney,-33.72,151.09,2
Sydney,-33.73,151.11,2
Sydney,-33.74,151.02,2
Sydney,-33.76,151.03,2
Sydney,-33.79,151.03,2
Sydney,-33.91,151.07,2
Sydney,-33.74,150.74,2
Sydney,-33.97,150.87,2
Sydney,-33.72,150.73,2
Sydney,-33.63,151.01,2
Sydney,-33.69,150.88,2
Sydney,-34.01,150.74,2
Sydney,-33.87,150.97,2
Sydney,-33.77,150.72,2
Sydney,-34.05,150.75,2
Sydney,-33.74,150.86,2
Sydney,-33.69,150.89,2
Sydney,-33.73,150.99,2
Sydney,-33.7,150.96,2
Sydney,-33.73,150.92,2
Sydney,-33.9,151.01,2
Sydney,-33.62,151.15,2
Sydney,-33.8,150.79,2
Sydney,-33.85,150.9,2
Sydney,-33.85,151.17,2
Sydney,-33.74,151.11,2
Sydney,-33.95,150.96,2
Sydney,-34.08,151.12,2
Sydney,-34.06,150.83,2
Sydney,-33.86,151.12,2
Sydney,-34.01,151.05,2
Sydney,-33.78,150.88,2
Sydney,-33.85,151.02,2
Sydney,-33.71,151.16,2
Sydney,-33.74,150.89,2
Sydney,-33.87,150.95,2
Sydney,-33.77,150.92,2
Sydney,-33.73,150.96,2
Sydney,-34.07,150.79,2
Sydney,-33.8,150.9,2
Sydney,-33.71,151.06,2
Sydney,-34.09,151.0,2
Sydney,-33.63,151.29,2
Sydney,-33.93,150.93,2
Sydney,-33.71,150.82,2
Sydney,-33.81,151.14,2
Sydney,-33.93,151.05,2
Sydney,-33.74,150.88,2
Sydney,-34.0,150.87,2
Sydney,-33.96,150.96,2
Sydney,-33.72,151.05,2
Sydney,-34.06,150.76,2
Sydney,-33.76,151.23,2
Sydney,-33.93,151.18,2
Sydney,-33.94,151.17,2
Sydney,-33.73,150.98,2
Sydney,-33.77,150.67,2
Sydney,-33.83,151.16,2
Sydney,-33.98,151.06,2
Sydney,-33.78,150.7,2
Sydney,-33.75,150.84,2
Sydney,-33.76,150.89,2
Sydney,-33.73,151.04,2
Sydney,-33.97,150.99,2
Sydney,-33.91,150.91,2
Sydney,-33.7,151.13,2
Sydney,-33.74,151.12,2
Sydney,-33.77,150.71,2
Sydney,-34.02,150.82,2
Sydney,-33.7,150.81,2
Sydney,-33.73,150.79,2
Sydney,-33.88,150.92,2
Sydney,-33.92,151.06,2
Sydney,-33.88,150.95,2
Sydney,-33.66,151.27,2
Sydney,-33.72,150.71,2
Sydney,-33.76,150.86,2
Sydney,-33.87,150.93,2
Sydney,-33.71,151.01,2
Sydney,-33.75,151.2,2
Sydney,-34.06,151.07,2
Sydney,-33.75,150.94,2
Sydney,-34.0,151.11,2
Sydney,-34.06,150.7,2
Sydney,-33.93,150.88,2
